id,"name","path","url","type","thumbnail","extension","permissions",is_public,user_id,group_id,fileable_id,"fileable_type","created_at","updated_at"
3270,"Rda. Sant Antoni, 17-Follow Up (Promo Navidad)-facade-complete.pdf","facades/Barcelona (Rda. Sant Antoni, 17)/campaigns","facades/Barcelona (Rda. Sant Antoni, 17)/campaigns/Rda. Sant Antoni, 17-Follow Up (Promo Navidad)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,452,"App\ClinicPosterDistributionFacade","2019-11-08 12:04:37","2019-11-08 12:04:37"
3271,"Barcelona (Rda. Sant Antoni, 17)-Follow Up (Promo Navidad)-posters.pdf","clinics/Barcelona (Rda. Sant Antoni, 17)/facadesByCampaign//","clinics/Barcelona (Rda. Sant Antoni, 17)/facadesByCampaign///Barcelona (Rda. Sant Antoni, 17)-Follow Up (Promo Navidad)-posters.pdf","application/pdf",,"pdf","740",0,1,1,257,"App\ClinicCampaignFacade","2019-11-08 12:04:38","2019-11-08 12:04:38"
3272,"de Lepant-Follow Up (Promo Navidad)-facade-complete.pdf","facades/Barcelona (Rossello, 416)/campaigns","facades/Barcelona (Rossello, 416)/campaigns/de Lepant-Follow Up (Promo Navidad)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,453,"App\ClinicPosterDistributionFacade","2019-11-08 12:04:41","2019-11-08 12:04:41"
3273,"Rosselló, 416-Follow Up (Promo Navidad)-facade-complete.pdf","facades/Barcelona (Rossello, 416)/campaigns","facades/Barcelona (Rossello, 416)/campaigns/Rosselló, 416-Follow Up (Promo Navidad)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,454,"App\ClinicPosterDistributionFacade","2019-11-08 12:04:43","2019-11-08 12:04:43"
3274,"Barcelona (Rossello, 416)-Follow Up (Promo Navidad)-posters.pdf","clinics/Barcelona (Rossello, 416)/facadesByCampaign//","clinics/Barcelona (Rossello, 416)/facadesByCampaign///Barcelona (Rossello, 416)-Follow Up (Promo Navidad)-posters.pdf","application/pdf",,"pdf","740",0,1,1,258,"App\ClinicCampaignFacade","2019-11-08 12:04:43","2019-11-08 12:04:43"
3275,"de lEspanya Industrial-Follow Up (Promo Navidad)-facade-complete.pdf","facades/Barcelona (Sants, 8)/campaigns","facades/Barcelona (Sants, 8)/campaigns/de lEspanya Industrial-Follow Up (Promo Navidad)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,455,"App\ClinicPosterDistributionFacade","2019-11-08 12:04:48","2019-11-08 12:04:48"
3276,"Barcelona (Sants, 8)-Follow Up (Promo Navidad)-posters.pdf","clinics/Barcelona (Sants, 8)/facadesByCampaign//","clinics/Barcelona (Sants, 8)/facadesByCampaign///Barcelona (Sants, 8)-Follow Up (Promo Navidad)-posters.pdf","application/pdf",,"pdf","740",0,1,1,259,"App\ClinicCampaignFacade","2019-11-08 12:04:48","2019-11-08 12:04:48"
3277,"Begoñako Andra Mari Kalea, 16-facade-with-holders2019-11-18.jpg","facades/Basauri (Begonako Andra Mari Kalea, 16)","facades/Basauri (Begonako Andra Mari Kalea, 16)/Begoñako Andra Mari Kalea, 16-facade-with-holders2019-11-18.jpg","image/jpeg",,"jpg","740",1,1,1,483,"App\ClinicPosterDistribution","2019-11-08 12:04:50","2019-11-08 12:04:50"
3278,"Begoñako Andra Mari Kalea, 16-Follow Up (Promo Navidad)-facade-complete.pdf","facades/Basauri (Begonako Andra Mari Kalea, 16)/campaigns","facades/Basauri (Begonako Andra Mari Kalea, 16)/campaigns/Begoñako Andra Mari Kalea, 16-Follow Up (Promo Navidad)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,456,"App\ClinicPosterDistributionFacade","2019-11-08 12:04:53","2019-11-08 12:04:53"
3279,"Basauri (Begonako Andra Mari Kalea, 16)-Follow Up (Promo Navidad)-posters.pdf","clinics/Basauri (Begonako Andra Mari Kalea, 16)/facadesByCampaign//","clinics/Basauri (Begonako Andra Mari Kalea, 16)/facadesByCampaign///Basauri (Begonako Andra Mari Kalea, 16)-Follow Up (Promo Navidad)-posters.pdf","application/pdf",,"pdf","740",0,1,1,260,"App\ClinicCampaignFacade","2019-11-08 12:04:53","2019-11-08 12:04:53"
3280,"Ronda del Progreso-Follow Up (Promo Navidad)-facade-complete.pdf","facades/Benavente (de los Herreros, 16)/campaigns","facades/Benavente (de los Herreros, 16)/campaigns/Ronda del Progreso-Follow Up (Promo Navidad)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,457,"App\ClinicPosterDistributionFacade","2019-11-08 12:04:57","2019-11-08 12:04:57"
3281,"de los Herreros, 16-Follow Up (Promo Navidad)-facade-complete.pdf","facades/Benavente (de los Herreros, 16)/campaigns","facades/Benavente (de los Herreros, 16)/campaigns/de los Herreros, 16-Follow Up (Promo Navidad)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,458,"App\ClinicPosterDistributionFacade","2019-11-08 12:05:00","2019-11-08 12:05:00"
3282,"Benavente (de los Herreros, 16)-Follow Up (Promo Navidad)-posters.pdf","clinics/Benavente (de los Herreros, 16)/facadesByCampaign//","clinics/Benavente (de los Herreros, 16)/facadesByCampaign///Benavente (de los Herreros, 16)-Follow Up (Promo Navidad)-posters.pdf","application/pdf",,"pdf","740",0,1,1,261,"App\ClinicCampaignFacade","2019-11-08 12:05:00","2019-11-08 12:05:00"
3283,"Lamera Ibilbidea 1-Follow Up (Promo Navidad)-facade-complete.pdf","facades/Bermeo (Lamera Ibilbidea 1)/campaigns","facades/Bermeo (Lamera Ibilbidea 1)/campaigns/Lamera Ibilbidea 1-Follow Up (Promo Navidad)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,459,"App\ClinicPosterDistributionFacade","2019-11-08 12:05:04","2019-11-08 12:05:04"
3284,"Lope Diaz de Haro Kalea-Follow Up (Promo Navidad)-facade-complete.pdf","facades/Bermeo (Lamera Ibilbidea 1)/campaigns","facades/Bermeo (Lamera Ibilbidea 1)/campaigns/Lope Diaz de Haro Kalea-Follow Up (Promo Navidad)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,460,"App\ClinicPosterDistributionFacade","2019-11-08 12:05:07","2019-11-08 12:05:07"
3285,"Bermeo (Lamera Ibilbidea 1)-Follow Up (Promo Navidad)-posters.pdf","clinics/Bermeo (Lamera Ibilbidea 1)/facadesByCampaign//","clinics/Bermeo (Lamera Ibilbidea 1)/facadesByCampaign///Bermeo (Lamera Ibilbidea 1)-Follow Up (Promo Navidad)-posters.pdf","application/pdf",,"pdf","740",0,1,1,262,"App\ClinicCampaignFacade","2019-11-08 12:05:07","2019-11-08 12:05:08"
3286,"Karmelo Kalea-facade-with-holders2019-11-18.jpg","facades/Bilbao (Aita Esteban Pernet, 2)","facades/Bilbao (Aita Esteban Pernet, 2)/Karmelo Kalea-facade-with-holders2019-11-18.jpg","image/jpeg",,"jpg","740",1,1,1,487,"App\ClinicPosterDistribution","2019-11-08 12:05:10","2019-11-08 12:05:10"
3287,"Karmelo Kalea-Follow Up (Promo Navidad)-facade-complete.pdf","facades/Bilbao (Aita Esteban Pernet, 2)/campaigns","facades/Bilbao (Aita Esteban Pernet, 2)/campaigns/Karmelo Kalea-Follow Up (Promo Navidad)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,461,"App\ClinicPosterDistributionFacade","2019-11-08 12:05:13","2019-11-08 12:05:13"
3288,"Bilbao (Aita Esteban Pernet, 2)-Follow Up (Promo Navidad)-posters.pdf","clinics/Bilbao (Aita Esteban Pernet, 2)/facadesByCampaign//","clinics/Bilbao (Aita Esteban Pernet, 2)/facadesByCampaign///Bilbao (Aita Esteban Pernet, 2)-Follow Up (Promo Navidad)-posters.pdf","application/pdf",,"pdf","740",0,1,1,263,"App\ClinicCampaignFacade","2019-11-08 12:05:13","2019-11-08 12:05:13"
3289,"Juan Carlos I, 53-Follow Up (Promo Navidad)-facade-complete.pdf","facades/Boadilla del Monte (Juan Carlos I, 53)/campaigns","facades/Boadilla del Monte (Juan Carlos I, 53)/campaigns/Juan Carlos I, 53-Follow Up (Promo Navidad)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,462,"App\ClinicPosterDistributionFacade","2019-11-08 12:05:18","2019-11-08 12:05:18"
3290,"de Majadahonda-Follow Up (Promo Navidad)-facade-complete.pdf","facades/Boadilla del Monte (Juan Carlos I, 53)/campaigns","facades/Boadilla del Monte (Juan Carlos I, 53)/campaigns/de Majadahonda-Follow Up (Promo Navidad)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,463,"App\ClinicPosterDistributionFacade","2019-11-08 12:05:20","2019-11-08 12:05:20"
3291,"Boadilla del Monte (Juan Carlos I, 53)-Follow Up (Promo Navidad)-posters.pdf","clinics/Boadilla del Monte (Juan Carlos I, 53)/facadesByCampaign//","clinics/Boadilla del Monte (Juan Carlos I, 53)/facadesByCampaign///Boadilla del Monte (Juan Carlos I, 53)-Follow Up (Promo Navidad)-posters.pdf","application/pdf",,"pdf","740",0,1,1,264,"App\ClinicCampaignFacade","2019-11-08 12:05:21","2019-11-08 12:05:21"
3292,"del Cid Campeador, 3-Follow Up (Promo Navidad)-facade-complete.pdf","facades/Burgos (del Cid Campeador, 3)/campaigns","facades/Burgos (del Cid Campeador, 3)/campaigns/del Cid Campeador, 3-Follow Up (Promo Navidad)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,464,"App\ClinicPosterDistributionFacade","2019-11-08 12:05:25","2019-11-08 12:05:25"
3293,"Burgos (del Cid Campeador, 3)-Follow Up (Promo Navidad)-posters.pdf","clinics/Burgos (del Cid Campeador, 3)/facadesByCampaign//","clinics/Burgos (del Cid Campeador, 3)/facadesByCampaign///Burgos (del Cid Campeador, 3)-Follow Up (Promo Navidad)-posters.pdf","application/pdf",,"pdf","740",0,1,1,265,"App\ClinicCampaignFacade","2019-11-08 12:05:25","2019-11-08 12:05:25"
3294,"Ana de Viya, 46-Follow Up (Promo Navidad)-facade-complete.pdf","facades/Cadiz (Doctor Fleming, 2)/campaigns","facades/Cadiz (Doctor Fleming, 2)/campaigns/Ana de Viya, 46-Follow Up (Promo Navidad)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,465,"App\ClinicPosterDistributionFacade","2019-11-08 12:05:30","2019-11-08 12:05:30"
3295,"Doctor Fleming, 2-Follow Up (Promo Navidad)-facade-complete.pdf","facades/Cadiz (Doctor Fleming, 2)/campaigns","facades/Cadiz (Doctor Fleming, 2)/campaigns/Doctor Fleming, 2-Follow Up (Promo Navidad)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,466,"App\ClinicPosterDistributionFacade","2019-11-08 12:05:33","2019-11-08 12:05:33"
3296,"Cadiz (Doctor Fleming, 2)-Follow Up (Promo Navidad)-posters.pdf","clinics/Cadiz (Doctor Fleming, 2)/facadesByCampaign//","clinics/Cadiz (Doctor Fleming, 2)/facadesByCampaign///Cadiz (Doctor Fleming, 2)-Follow Up (Promo Navidad)-posters.pdf","application/pdf",,"pdf","740",0,1,1,266,"App\ClinicCampaignFacade","2019-11-08 12:05:33","2019-11-08 12:05:33"
3297,"Roger dde Llúrla-Follow Up (Promo Navidad)-facade-complete.pdf","facades/Cambrils (de Pau Casals, 45)/campaigns","facades/Cambrils (de Pau Casals, 45)/campaigns/Roger dde Llúrla-Follow Up (Promo Navidad)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,467,"App\ClinicPosterDistributionFacade","2019-11-08 12:05:36","2019-11-08 12:05:36"
3298,"de Pau Casals, 45-Follow Up (Promo Navidad)-facade-complete.pdf","facades/Cambrils (de Pau Casals, 45)/campaigns","facades/Cambrils (de Pau Casals, 45)/campaigns/de Pau Casals, 45-Follow Up (Promo Navidad)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,468,"App\ClinicPosterDistributionFacade","2019-11-08 12:05:38","2019-11-08 12:05:38"
3299,"Cambrils (de Pau Casals, 45)-Follow Up (Promo Navidad)-posters.pdf","clinics/Cambrils (de Pau Casals, 45)/facadesByCampaign//","clinics/Cambrils (de Pau Casals, 45)/facadesByCampaign///Cambrils (de Pau Casals, 45)-Follow Up (Promo Navidad)-posters.pdf","application/pdf",,"pdf","740",0,1,1,267,"App\ClinicCampaignFacade","2019-11-08 12:05:38","2019-11-08 12:05:38"
3300,"Castellini-facade-with-holders2019-11-18.jpg","facades/Cartagena (Puertas de Murcia, 31-35)","facades/Cartagena (Puertas de Murcia, 31-35)/Castellini-facade-with-holders2019-11-18.jpg","image/jpeg",,"jpg","740",1,1,1,489,"App\ClinicPosterDistribution","2019-11-08 12:05:41","2019-11-08 12:05:41"
3301,"Castellini-Follow Up (Promo Navidad)-facade-complete.pdf","facades/Cartagena (Puertas de Murcia, 31-35)/campaigns","facades/Cartagena (Puertas de Murcia, 31-35)/campaigns/Castellini-Follow Up (Promo Navidad)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,469,"App\ClinicPosterDistributionFacade","2019-11-08 12:05:43","2019-11-08 12:05:43"
3302,"Cartagena (Puertas de Murcia, 31-35)-Follow Up (Promo Navidad)-posters.pdf","clinics/Cartagena (Puertas de Murcia, 31-35)/facadesByCampaign//","clinics/Cartagena (Puertas de Murcia, 31-35)/facadesByCampaign///Cartagena (Puertas de Murcia, 31-35)-Follow Up (Promo Navidad)-posters.pdf","application/pdf",,"pdf","740",0,1,1,268,"App\ClinicCampaignFacade","2019-11-08 12:05:44","2019-11-08 12:05:44"
3303,"Pompeu Fabra-1563465006-facade-with-holders2019-11-18.jpg","facades/Castelldefels (Santa Maria, 11)","facades/Castelldefels (Santa Maria, 11)/Pompeu Fabra-1563465006-facade-with-holders2019-11-18.jpg","image/jpeg",,"jpg","740",1,1,1,470,"App\ClinicPosterDistribution","2019-11-08 12:05:46","2019-11-08 12:05:46"
3305,"Santa Maria, 11-1563465007-facade-with-holders2019-11-18.jpg","facades/Castelldefels (Santa Maria, 11)","facades/Castelldefels (Santa Maria, 11)/Santa Maria, 11-1563465007-facade-with-holders2019-11-18.jpg","image/jpeg",,"jpg","740",1,1,1,471,"App\ClinicPosterDistribution","2019-11-08 12:05:49","2019-11-08 12:05:49"
3306,"Gasset-Follow Up (Promo Navidad)-facade-complete.pdf","facades/Castellon (Puerta del Sol, 2)/campaigns","facades/Castellon (Puerta del Sol, 2)/campaigns/Gasset-Follow Up (Promo Navidad)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,471,"App\ClinicPosterDistributionFacade","2019-11-08 12:05:57","2019-11-08 12:05:57"
3307,"Falcó-Follow Up (Promo Navidad)-facade-complete.pdf","facades/Castellon (Puerta del Sol, 2)/campaigns","facades/Castellon (Puerta del Sol, 2)/campaigns/Falcó-Follow Up (Promo Navidad)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,472,"App\ClinicPosterDistributionFacade","2019-11-08 12:05:59","2019-11-08 12:05:59"
3308,"Castellon (Puerta del Sol, 2)-Follow Up (Promo Navidad)-posters.pdf","clinics/Castellon (Puerta del Sol, 2)/facadesByCampaign//","clinics/Castellon (Puerta del Sol, 2)/facadesByCampaign///Castellon (Puerta del Sol, 2)-Follow Up (Promo Navidad)-posters.pdf","application/pdf",,"pdf","740",0,1,1,269,"App\ClinicCampaignFacade","2019-11-08 12:06:00","2019-11-08 12:06:00"
3309,"Pérez Galdós-Follow Up (Promo Navidad)-facade-complete.pdf","facades/Castro Urdiales (La Ronda, 28)/campaigns","facades/Castro Urdiales (La Ronda, 28)/campaigns/Pérez Galdós-Follow Up (Promo Navidad)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,473,"App\ClinicPosterDistributionFacade","2019-11-08 12:06:05","2019-11-08 12:06:05"
3310,"La Ronda, 28-Follow Up (Promo Navidad)-facade-complete.pdf","facades/Castro Urdiales (La Ronda, 28)/campaigns","facades/Castro Urdiales (La Ronda, 28)/campaigns/La Ronda, 28-Follow Up (Promo Navidad)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,474,"App\ClinicPosterDistributionFacade","2019-11-08 12:06:08","2019-11-08 12:06:08"
3311,"Castro Urdiales (La Ronda, 28)-Follow Up (Promo Navidad)-posters.pdf","clinics/Castro Urdiales (La Ronda, 28)/facadesByCampaign//","clinics/Castro Urdiales (La Ronda, 28)/facadesByCampaign///Castro Urdiales (La Ronda, 28)-Follow Up (Promo Navidad)-posters.pdf","application/pdf",,"pdf","740",0,1,1,270,"App\ClinicCampaignFacade","2019-11-08 12:06:08","2019-11-08 12:06:08"
3312,"Prado-Follow Up (Promo Navidad)-facade-complete.pdf","facades/Ciudad Real (Postas, 2)/campaigns","facades/Ciudad Real (Postas, 2)/campaigns/Prado-Follow Up (Promo Navidad)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,475,"App\ClinicPosterDistributionFacade","2019-11-08 12:06:13","2019-11-08 12:06:13"
3313,"Postas, 2-Follow Up (Promo Navidad)-facade-complete.pdf","facades/Ciudad Real (Postas, 2)/campaigns","facades/Ciudad Real (Postas, 2)/campaigns/Postas, 2-Follow Up (Promo Navidad)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,476,"App\ClinicPosterDistributionFacade","2019-11-08 12:06:15","2019-11-08 12:06:15"
3314,"Ciudad Real (Postas, 2)-Follow Up (Promo Navidad)-posters.pdf","clinics/Ciudad Real (Postas, 2)/facadesByCampaign//","clinics/Ciudad Real (Postas, 2)/facadesByCampaign///Ciudad Real (Postas, 2)-Follow Up (Promo Navidad)-posters.pdf","application/pdf",,"pdf","740",0,1,1,271,"App\ClinicCampaignFacade","2019-11-08 12:06:16","2019-11-08 12:06:16"
3315,"Real, 45-Follow Up (Promo Navidad)-facade-complete.pdf","facades/Collado Villalba (Real, 45)/campaigns","facades/Collado Villalba (Real, 45)/campaigns/Real, 45-Follow Up (Promo Navidad)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,477,"App\ClinicPosterDistributionFacade","2019-11-08 12:06:20","2019-11-08 12:06:20"
3316,"Collado Villalba (Real, 45)-Follow Up (Promo Navidad)-posters.pdf","clinics/Collado Villalba (Real, 45)/facadesByCampaign//","clinics/Collado Villalba (Real, 45)/facadesByCampaign///Collado Villalba (Real, 45)-Follow Up (Promo Navidad)-posters.pdf","application/pdf",,"pdf","740",0,1,1,272,"App\ClinicCampaignFacade","2019-11-08 12:06:20","2019-11-08 12:06:20"
3317,"de la Feria-Follow Up (Promo Navidad)-facade-complete.pdf","facades/Colmenar Viejo (Boteros, 3)/campaigns","facades/Colmenar Viejo (Boteros, 3)/campaigns/de la Feria-Follow Up (Promo Navidad)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,478,"App\ClinicPosterDistributionFacade","2019-11-08 12:06:24","2019-11-08 12:06:24"
3318,"Boteros, 3-Follow Up (Promo Navidad)-facade-complete.pdf","facades/Colmenar Viejo (Boteros, 3)/campaigns","facades/Colmenar Viejo (Boteros, 3)/campaigns/Boteros, 3-Follow Up (Promo Navidad)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,479,"App\ClinicPosterDistributionFacade","2019-11-08 12:06:28","2019-11-08 12:06:28"
3319,"Colmenar Viejo (Boteros, 3)-Follow Up (Promo Navidad)-posters.pdf","clinics/Colmenar Viejo (Boteros, 3)/facadesByCampaign//","clinics/Colmenar Viejo (Boteros, 3)/facadesByCampaign///Colmenar Viejo (Boteros, 3)-Follow Up (Promo Navidad)-posters.pdf","application/pdf",,"pdf","740",0,1,1,273,"App\ClinicCampaignFacade","2019-11-08 12:06:29","2019-11-08 12:06:29"
3320,"José Cruz Conde, 12-Follow Up (Promo Navidad)-facade-complete.pdf","facades/Cordoba (Jose Cruz Conde, 12)/campaigns","facades/Cordoba (Jose Cruz Conde, 12)/campaigns/José Cruz Conde, 12-Follow Up (Promo Navidad)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,480,"App\ClinicPosterDistributionFacade","2019-11-08 12:06:32","2019-11-08 12:06:32"
3321,"Góngora-Follow Up (Promo Navidad)-facade-complete.pdf","facades/Cordoba (Jose Cruz Conde, 12)/campaigns","facades/Cordoba (Jose Cruz Conde, 12)/campaigns/Góngora-Follow Up (Promo Navidad)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,481,"App\ClinicPosterDistributionFacade","2019-11-08 12:06:34","2019-11-08 12:06:34"
3322,"Cordoba (Jose Cruz Conde, 12)-Follow Up (Promo Navidad)-posters.pdf","clinics/Cordoba (Jose Cruz Conde, 12)/facadesByCampaign//","clinics/Cordoba (Jose Cruz Conde, 12)/facadesByCampaign///Cordoba (Jose Cruz Conde, 12)-Follow Up (Promo Navidad)-posters.pdf","application/pdf",,"pdf","740",0,1,1,274,"App\ClinicCampaignFacade","2019-11-08 12:06:34","2019-11-08 12:06:34"
3323,"de Josep Anselm Clavé, 26-Follow Up (Promo Navidad)-facade-complete.pdf","facades/Cornella de Llobregat (de Josep Anselm Clave, 26)/campaigns","facades/Cornella de Llobregat (de Josep Anselm Clave, 26)/campaigns/de Josep Anselm Clavé, 26-Follow Up (Promo Navidad)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,482,"App\ClinicPosterDistributionFacade","2019-11-08 12:06:38","2019-11-08 12:06:38"
3324,"Cornella de Llobregat (de Josep Anselm Clave, 26)-Follow Up (Promo Navidad)-posters.pdf","clinics/Cornella de Llobregat (de Josep Anselm Clave, 26)/facadesByCampaign//","clinics/Cornella de Llobregat (de Josep Anselm Clave, 26)/facadesByCampaign///Cornella de Llobregat (de Josep Anselm Clave, 26)-Follow Up (Promo Navidad)-posters.pdf","application/pdf",,"pdf","740",0,1,1,275,"App\ClinicCampaignFacade","2019-11-08 12:06:38","2019-11-08 12:06:38"
3325,"Constitución, 86-Follow Up (Promo Navidad)-facade-complete.pdf","facades/Coslada (Constitucion, 86)/campaigns","facades/Coslada (Constitucion, 86)/campaigns/Constitución, 86-Follow Up (Promo Navidad)-facade-complete.pdf","application/pdf",,"pdf","740",1,1,1,483,"App\ClinicPosterDistributionFacade","2019-11-08 12:06:43","2019-11-08 12:06:43"
3326,"Coslada (Constitucion, 86)-Follow Up (Promo Navidad)-posters.pdf","clinics/Coslada (Constitucion, 86)/facadesByCampaign//","clinics/Coslada (Constitucion, 86)/facadesByCampaign///Coslada (Constitucion, 86)-Follow Up (Promo Navidad)-posters.pdf","application/pdf",,"pdf","740",0,1,1,276,"App\ClinicCampaignFacade","2019-11-08 12:06:43","2019-11-08 12:06:43"
