id,clinic_id,stationary_id,"file","link","thumbnail","created_at","updated_at"
475,119,3,"Sobre Americano 225x115 Majadjahondja (Pl. Cristobal Colon, 11).pdf","stationary/España/clinics/Majadjahondja (Pl. Cristobal Colon, 11)/Sobre Americano 225x115 Majadjahondja (Pl. Cristobal Colon, 11).pdf","/storage/Sobre Americano 225x115 Majadjahondja (Pl. Cristobal Colon, 11).jpg","2019-12-16 11:55:49","2019-12-17 11:55:49"
476,119,4,"Sobre Bolsa 324x229 Majadjahondja (Pl. Cristobal Colon, 11).pdf","stationary/España/clinics/Majadjahondja (Pl. Cristobal Colon, 11)/Sobre Bolsa 324x229 Majadjahondja (Pl. Cristobal Colon, 11).pdf","/storage/Sobre Bolsa 324x229 Majadjahondja (Pl. Cristobal Colon, 11).jpg","2019-12-17 11:55:49","2019-12-18 11:55:49"
477,120,1,"Hoja A4 Malaga (Cuarteles, 64).pdf","stationary/España/clinics/Malaga (Cuarteles, 64)/Hoja A4 Malaga (Cuarteles, 64).pdf","/storage/Hoja A4 Malaga (Cuarteles, 64).jpg","2019-12-18 11:55:49","2019-12-19 11:55:49"
478,120,2,"Recetario Malaga (Cuarteles, 64).pdf","stationary/España/clinics/Malaga (Cuarteles, 64)/Recetario Malaga (Cuarteles, 64).pdf","/storage/Recetario Malaga (Cuarteles, 64).jpg","2019-12-19 11:55:49","2019-12-20 11:55:49"
479,120,3,"Sobre Americano 225x115 Malaga (Cuarteles, 64).pdf","stationary/España/clinics/Malaga (Cuarteles, 64)/Sobre Americano 225x115 Malaga (Cuarteles, 64).pdf","/storage/Sobre Americano 225x115 Malaga (Cuarteles, 64).jpg","2019-12-20 11:55:49","2019-12-21 11:55:49"
480,120,4,"Sobre Bolsa 324x229 Malaga (Cuarteles, 64).pdf","stationary/España/clinics/Malaga (Cuarteles, 64)/Sobre Bolsa 324x229 Malaga (Cuarteles, 64).pdf","/storage/Sobre Bolsa 324x229 Malaga (Cuarteles, 64).jpg","2019-12-21 11:55:49","2019-12-22 11:55:49"
481,121,1,"Hoja A4 Malaga (Nueva esq.  Liborio Garcia, 1).pdf","stationary/España/clinics/Malaga (Nueva esq.  Liborio Garcia, 1)/Hoja A4 Malaga (Nueva esq.  Liborio Garcia, 1).pdf","/storage/Hoja A4 Malaga (Nueva esq.  Liborio Garcia, 1).jpg","2019-12-22 11:55:49","2019-12-23 11:55:49"
482,121,2,"Recetario Malaga (Nueva esq.  Liborio Garcia, 1).pdf","stationary/España/clinics/Malaga (Nueva esq.  Liborio Garcia, 1)/Recetario Malaga (Nueva esq.  Liborio Garcia, 1).pdf","/storage/Recetario Malaga (Nueva esq.  Liborio Garcia, 1).jpg","2019-12-23 11:55:49","2019-12-24 11:55:49"
483,121,3,"Sobre Americano 225x115 Malaga (Nueva esq.  Liborio Garcia, 1).pdf","stationary/España/clinics/Malaga (Nueva esq.  Liborio Garcia, 1)/Sobre Americano 225x115 Malaga (Nueva esq.  Liborio Garcia, 1).pdf","/storage/Sobre Americano 225x115 Malaga (Nueva esq.  Liborio Garcia, 1).jpg","2019-12-24 11:55:49","2019-12-25 11:55:49"
484,121,4,"Sobre Bolsa 324x229 Malaga (Nueva esq.  Liborio Garcia, 1).pdf","stationary/España/clinics/Malaga (Nueva esq.  Liborio Garcia, 1)/Sobre Bolsa 324x229 Malaga (Nueva esq.  Liborio Garcia, 1).pdf","/storage/Sobre Bolsa 324x229 Malaga (Nueva esq.  Liborio Garcia, 1).jpg","2019-12-25 11:55:49","2019-12-26 11:55:49"
485,122,1,"Hoja A4 Malaga (Puerta djel Mar, 20).pdf","stationary/España/clinics/Malaga (Puerta djel Mar, 20)/Hoja A4 Malaga (Puerta djel Mar, 20).pdf","/storage/Hoja A4 Malaga (Puerta djel Mar, 20).jpg","2019-12-26 11:55:49","2019-12-27 11:55:49"
486,122,2,"Recetario Malaga (Puerta djel Mar, 20).pdf","stationary/España/clinics/Malaga (Puerta djel Mar, 20)/Recetario Malaga (Puerta djel Mar, 20).pdf","/storage/Recetario Malaga (Puerta djel Mar, 20).jpg","2019-12-27 11:55:49","2019-12-28 11:55:49"
487,122,3,"Sobre Americano 225x115 Malaga (Puerta djel Mar, 20).pdf","stationary/España/clinics/Malaga (Puerta djel Mar, 20)/Sobre Americano 225x115 Malaga (Puerta djel Mar, 20).pdf","/storage/Sobre Americano 225x115 Malaga (Puerta djel Mar, 20).jpg","2019-12-28 11:55:49","2019-12-29 11:55:49"
488,122,4,"Sobre Bolsa 324x229 Malaga (Puerta djel Mar, 20).pdf","stationary/España/clinics/Malaga (Puerta djel Mar, 20)/Sobre Bolsa 324x229 Malaga (Puerta djel Mar, 20).pdf","/storage/Sobre Bolsa 324x229 Malaga (Puerta djel Mar, 20).jpg","2019-12-29 11:55:49","2019-12-30 11:55:49"
489,123,1,"Hoja A4 Malaga CC Larios (Av. dje la Aurora, 25. Local A-813).pdf","stationary/España/clinics/Malaga CC Larios (Av. dje la Aurora, 25. Local A-813)/Hoja A4 Malaga CC Larios (Av. dje la Aurora, 25. Local A-813).pdf","/storage/Hoja A4 Malaga CC Larios (Av. dje la Aurora, 25. Local A-813).jpg","2019-12-30 11:55:49","2019-12-31 11:55:49"
490,123,2,"Recetario Malaga CC Larios (Av. dje la Aurora, 25. Local A-813).pdf","stationary/España/clinics/Malaga CC Larios (Av. dje la Aurora, 25. Local A-813)/Recetario Malaga CC Larios (Av. dje la Aurora, 25. Local A-813).pdf","/storage/Recetario Malaga CC Larios (Av. dje la Aurora, 25. Local A-813).jpg","2019-12-31 11:55:49","2020-01-01 11:55:49"
491,123,3,"Sobre Americano 225x115 Malaga CC Larios (Av. dje la Aurora, 25. Local A-813).pdf","stationary/España/clinics/Malaga CC Larios (Av. dje la Aurora, 25. Local A-813)/Sobre Americano 225x115 Malaga CC Larios (Av. dje la Aurora, 25. Local A-813).pdf","/storage/Sobre Americano 225x115 Malaga CC Larios (Av. dje la Aurora, 25. Local A-813).jpg","2020-01-01 11:55:49","2020-01-02 11:55:49"
492,123,4,"Sobre Bolsa 324x229 Malaga CC Larios (Av. dje la Aurora, 25. Local A-813).pdf","stationary/España/clinics/Malaga CC Larios (Av. dje la Aurora, 25. Local A-813)/Sobre Bolsa 324x229 Malaga CC Larios (Av. dje la Aurora, 25. Local A-813).pdf","/storage/Sobre Bolsa 324x229 Malaga CC Larios (Av. dje la Aurora, 25. Local A-813).jpg","2020-01-02 11:55:49","2020-01-03 11:55:49"
493,124,1,"Hoja A4 Manacor (Jaume Domenge, 23).pdf","stationary/España/clinics/Manacor (Jaume Domenge, 23)/Hoja A4 Manacor (Jaume Domenge, 23).pdf","/storage/Hoja A4 Manacor (Jaume Domenge, 23).jpg","2020-01-03 11:55:49","2020-01-04 11:55:49"
494,124,2,"Recetario Manacor (Jaume Domenge, 23).pdf","stationary/España/clinics/Manacor (Jaume Domenge, 23)/Recetario Manacor (Jaume Domenge, 23).pdf","/storage/Recetario Manacor (Jaume Domenge, 23).jpg","2020-01-04 11:55:49","2020-01-05 11:55:49"
495,124,3,"Sobre Americano 225x115 Manacor (Jaume Domenge, 23).pdf","stationary/España/clinics/Manacor (Jaume Domenge, 23)/Sobre Americano 225x115 Manacor (Jaume Domenge, 23).pdf","/storage/Sobre Americano 225x115 Manacor (Jaume Domenge, 23).jpg","2020-01-05 11:55:49","2020-01-06 11:55:49"
496,124,4,"Sobre Bolsa 324x229 Manacor (Jaume Domenge, 23).pdf","stationary/España/clinics/Manacor (Jaume Domenge, 23)/Sobre Bolsa 324x229 Manacor (Jaume Domenge, 23).pdf","/storage/Sobre Bolsa 324x229 Manacor (Jaume Domenge, 23).jpg","2020-01-06 11:55:49","2020-01-07 11:55:49"
497,125,1,"Hoja A4 Manresa (Nou, 47).pdf","stationary/España/clinics/Manresa (Nou, 47)/Hoja A4 Manresa (Nou, 47).pdf","/storage/Hoja A4 Manresa (Nou, 47).jpg","2020-01-07 11:55:49","2020-01-08 11:55:49"
498,125,2,"Recetario Manresa (Nou, 47).pdf","stationary/España/clinics/Manresa (Nou, 47)/Recetario Manresa (Nou, 47).pdf","/storage/Recetario Manresa (Nou, 47).jpg","2020-01-08 11:55:49","2020-01-09 11:55:49"
499,125,3,"Sobre Americano 225x115 Manresa (Nou, 47).pdf","stationary/España/clinics/Manresa (Nou, 47)/Sobre Americano 225x115 Manresa (Nou, 47).pdf","/storage/Sobre Americano 225x115 Manresa (Nou, 47).jpg","2020-01-09 11:55:49","2020-01-10 11:55:49"
500,125,4,"Sobre Bolsa 324x229 Manresa (Nou, 47).pdf","stationary/España/clinics/Manresa (Nou, 47)/Sobre Bolsa 324x229 Manresa (Nou, 47).pdf","/storage/Sobre Bolsa 324x229 Manresa (Nou, 47).jpg","2020-01-10 11:55:49","2020-01-11 11:55:49"
501,126,1,"Hoja A4 Marbella (Av. Ricardjo Soriano, 2).pdf","stationary/España/clinics/Marbella (Av. Ricardjo Soriano, 2)/Hoja A4 Marbella (Av. Ricardjo Soriano, 2).pdf","/storage/Hoja A4 Marbella (Av. Ricardjo Soriano, 2).jpg","2020-01-11 11:55:49","2020-01-12 11:55:49"
502,126,2,"Recetario Marbella (Av. Ricardjo Soriano, 2).pdf","stationary/España/clinics/Marbella (Av. Ricardjo Soriano, 2)/Recetario Marbella (Av. Ricardjo Soriano, 2).pdf","/storage/Recetario Marbella (Av. Ricardjo Soriano, 2).jpg","2020-01-12 11:55:49","2020-01-13 11:55:49"
503,126,3,"Sobre Americano 225x115 Marbella (Av. Ricardjo Soriano, 2).pdf","stationary/España/clinics/Marbella (Av. Ricardjo Soriano, 2)/Sobre Americano 225x115 Marbella (Av. Ricardjo Soriano, 2).pdf","/storage/Sobre Americano 225x115 Marbella (Av. Ricardjo Soriano, 2).jpg","2020-01-13 11:55:49","2020-01-14 11:55:49"
504,126,4,"Sobre Bolsa 324x229 Marbella (Av. Ricardjo Soriano, 2).pdf","stationary/España/clinics/Marbella (Av. Ricardjo Soriano, 2)/Sobre Bolsa 324x229 Marbella (Av. Ricardjo Soriano, 2).pdf","/storage/Sobre Bolsa 324x229 Marbella (Av. Ricardjo Soriano, 2).jpg","2020-01-14 11:55:49","2020-01-15 11:55:49"
505,127,1,"Hoja A4 Mataro (dje la Riera, 31).pdf","stationary/España/clinics/Mataro (dje la Riera, 31)/Hoja A4 Mataro (dje la Riera, 31).pdf","/storage/Hoja A4 Mataro (dje la Riera, 31).jpg","2020-01-15 11:55:49","2020-01-16 11:55:49"
506,127,2,"Recetario Mataro (dje la Riera, 31).pdf","stationary/España/clinics/Mataro (dje la Riera, 31)/Recetario Mataro (dje la Riera, 31).pdf","/storage/Recetario Mataro (dje la Riera, 31).jpg","2020-01-16 11:55:49","2020-01-17 11:55:49"
507,127,3,"Sobre Americano 225x115 Mataro (dje la Riera, 31).pdf","stationary/España/clinics/Mataro (dje la Riera, 31)/Sobre Americano 225x115 Mataro (dje la Riera, 31).pdf","/storage/Sobre Americano 225x115 Mataro (dje la Riera, 31).jpg","2020-01-17 11:55:49","2020-01-18 11:55:49"
508,127,4,"Sobre Bolsa 324x229 Mataro (dje la Riera, 31).pdf","stationary/España/clinics/Mataro (dje la Riera, 31)/Sobre Bolsa 324x229 Mataro (dje la Riera, 31).pdf","/storage/Sobre Bolsa 324x229 Mataro (dje la Riera, 31).jpg","2020-01-18 11:55:49","2020-01-19 11:55:49"
509,128,1,"Hoja A4 Meridja (Santa Eulalia, 66).pdf","stationary/España/clinics/Meridja (Santa Eulalia, 66)/Hoja A4 Meridja (Santa Eulalia, 66).pdf","/storage/Hoja A4 Meridja (Santa Eulalia, 66).jpg","2020-01-19 11:55:49","2020-01-20 11:55:49"
510,128,2,"Recetario Meridja (Santa Eulalia, 66).pdf","stationary/España/clinics/Meridja (Santa Eulalia, 66)/Recetario Meridja (Santa Eulalia, 66).pdf","/storage/Recetario Meridja (Santa Eulalia, 66).jpg","2020-01-20 11:55:49","2020-01-21 11:55:49"
511,128,3,"Sobre Americano 225x115 Meridja (Santa Eulalia, 66).pdf","stationary/España/clinics/Meridja (Santa Eulalia, 66)/Sobre Americano 225x115 Meridja (Santa Eulalia, 66).pdf","/storage/Sobre Americano 225x115 Meridja (Santa Eulalia, 66).jpg","2020-01-21 11:55:49","2020-01-22 11:55:49"
512,128,4,"Sobre Bolsa 324x229 Meridja (Santa Eulalia, 66).pdf","stationary/España/clinics/Meridja (Santa Eulalia, 66)/Sobre Bolsa 324x229 Meridja (Santa Eulalia, 66).pdf","/storage/Sobre Bolsa 324x229 Meridja (Santa Eulalia, 66).jpg","2020-01-22 11:55:49","2020-01-23 11:55:49"
513,129,1,"Hoja A4 Molina dje Segura (P.º Rosales, 25).pdf","stationary/España/clinics/Molina dje Segura (P.º Rosales, 25)/Hoja A4 Molina dje Segura (P.º Rosales, 25).pdf","/storage/Hoja A4 Molina dje Segura (P.º Rosales, 25).jpg","2020-01-23 11:55:49","2020-01-24 11:55:49"
514,129,2,"Recetario Molina dje Segura (P.º Rosales, 25).pdf","stationary/España/clinics/Molina dje Segura (P.º Rosales, 25)/Recetario Molina dje Segura (P.º Rosales, 25).pdf","/storage/Recetario Molina dje Segura (P.º Rosales, 25).jpg","2020-01-24 11:55:49","2020-01-25 11:55:49"
515,129,3,"Sobre Americano 225x115 Molina dje Segura (P.º Rosales, 25).pdf","stationary/España/clinics/Molina dje Segura (P.º Rosales, 25)/Sobre Americano 225x115 Molina dje Segura (P.º Rosales, 25).pdf","/storage/Sobre Americano 225x115 Molina dje Segura (P.º Rosales, 25).jpg","2020-01-25 11:55:49","2020-01-26 11:55:49"
516,129,4,"Sobre Bolsa 324x229 Molina dje Segura (P.º Rosales, 25).pdf","stationary/España/clinics/Molina dje Segura (P.º Rosales, 25)/Sobre Bolsa 324x229 Molina dje Segura (P.º Rosales, 25).pdf","/storage/Sobre Bolsa 324x229 Molina dje Segura (P.º Rosales, 25).jpg","2020-01-26 11:55:49","2020-01-27 11:55:49"
517,130,1,"Hoja A4 Mollet djel Valles (Rbla. Nova, 12).pdf","stationary/España/clinics/Mollet djel Valles (Rbla. Nova, 12)/Hoja A4 Mollet djel Valles (Rbla. Nova, 12).pdf","/storage/Hoja A4 Mollet djel Valles (Rbla. Nova, 12).jpg","2020-01-27 11:55:49","2020-01-28 11:55:49"
518,130,2,"Recetario Mollet djel Valles (Rbla. Nova, 12).pdf","stationary/España/clinics/Mollet djel Valles (Rbla. Nova, 12)/Recetario Mollet djel Valles (Rbla. Nova, 12).pdf","/storage/Recetario Mollet djel Valles (Rbla. Nova, 12).jpg","2020-01-28 11:55:49","2020-01-29 11:55:49"
519,130,3,"Sobre Americano 225x115 Mollet djel Valles (Rbla. Nova, 12).pdf","stationary/España/clinics/Mollet djel Valles (Rbla. Nova, 12)/Sobre Americano 225x115 Mollet djel Valles (Rbla. Nova, 12).pdf","/storage/Sobre Americano 225x115 Mollet djel Valles (Rbla. Nova, 12).jpg","2020-01-29 11:55:49","2020-01-30 11:55:49"
520,130,4,"Sobre Bolsa 324x229 Mollet djel Valles (Rbla. Nova, 12).pdf","stationary/España/clinics/Mollet djel Valles (Rbla. Nova, 12)/Sobre Bolsa 324x229 Mollet djel Valles (Rbla. Nova, 12).pdf","/storage/Sobre Bolsa 324x229 Mollet djel Valles (Rbla. Nova, 12).jpg","2020-01-30 11:55:49","2020-01-31 11:55:49"
521,131,1,"Hoja A4 Mostoles (Av. djel Dos dje Mayo, 2).pdf","stationary/España/clinics/Mostoles (Av. djel Dos dje Mayo, 2)/Hoja A4 Mostoles (Av. djel Dos dje Mayo, 2).pdf","/storage/Hoja A4 Mostoles (Av. djel Dos dje Mayo, 2).jpg","2020-01-31 11:55:49","2020-02-01 11:55:49"
522,131,2,"Recetario Mostoles (Av. djel Dos dje Mayo, 2).pdf","stationary/España/clinics/Mostoles (Av. djel Dos dje Mayo, 2)/Recetario Mostoles (Av. djel Dos dje Mayo, 2).pdf","/storage/Recetario Mostoles (Av. djel Dos dje Mayo, 2).jpg","2020-02-01 11:55:49","2020-02-02 11:55:49"
523,131,3,"Sobre Americano 225x115 Mostoles (Av. djel Dos dje Mayo, 2).pdf","stationary/España/clinics/Mostoles (Av. djel Dos dje Mayo, 2)/Sobre Americano 225x115 Mostoles (Av. djel Dos dje Mayo, 2).pdf","/storage/Sobre Americano 225x115 Mostoles (Av. djel Dos dje Mayo, 2).jpg","2020-02-02 11:55:49","2020-02-03 11:55:49"
524,131,4,"Sobre Bolsa 324x229 Mostoles (Av. djel Dos dje Mayo, 2).pdf","stationary/España/clinics/Mostoles (Av. djel Dos dje Mayo, 2)/Sobre Bolsa 324x229 Mostoles (Av. djel Dos dje Mayo, 2).pdf","/storage/Sobre Bolsa 324x229 Mostoles (Av. djel Dos dje Mayo, 2).jpg","2020-02-03 11:55:49","2020-02-04 11:55:49"
525,132,1,"Hoja A4 Mostoles (P.º dje Goya, 5).pdf","stationary/España/clinics/Mostoles (P.º dje Goya, 5)/Hoja A4 Mostoles (P.º dje Goya, 5).pdf","/storage/Hoja A4 Mostoles (P.º dje Goya, 5).jpg","2020-02-04 11:55:49","2020-02-05 11:55:49"
526,132,2,"Recetario Mostoles (P.º dje Goya, 5).pdf","stationary/España/clinics/Mostoles (P.º dje Goya, 5)/Recetario Mostoles (P.º dje Goya, 5).pdf","/storage/Recetario Mostoles (P.º dje Goya, 5).jpg","2020-02-05 11:55:49","2020-02-06 11:55:49"
527,132,3,"Sobre Americano 225x115 Mostoles (P.º dje Goya, 5).pdf","stationary/España/clinics/Mostoles (P.º dje Goya, 5)/Sobre Americano 225x115 Mostoles (P.º dje Goya, 5).pdf","/storage/Sobre Americano 225x115 Mostoles (P.º dje Goya, 5).jpg","2020-02-06 11:55:49","2020-02-07 11:55:49"
528,132,4,"Sobre Bolsa 324x229 Mostoles (P.º dje Goya, 5).pdf","stationary/España/clinics/Mostoles (P.º dje Goya, 5)/Sobre Bolsa 324x229 Mostoles (P.º dje Goya, 5).pdf","/storage/Sobre Bolsa 324x229 Mostoles (P.º dje Goya, 5).jpg","2020-02-07 11:55:49","2020-02-08 11:55:49"
529,133,1,"Hoja A4 Motril (Nueva, esq.  Tejedjores).pdf","stationary/España/clinics/Motril (Nueva, esq.  Tejedjores)/Hoja A4 Motril (Nueva, esq.  Tejedjores).pdf","/storage/Hoja A4 Motril (Nueva, esq.  Tejedjores).jpg","2020-02-08 11:55:49","2020-02-09 11:55:49"
530,133,2,"Recetario Motril (Nueva, esq.  Tejedjores).pdf","stationary/España/clinics/Motril (Nueva, esq.  Tejedjores)/Recetario Motril (Nueva, esq.  Tejedjores).pdf","/storage/Recetario Motril (Nueva, esq.  Tejedjores).jpg","2020-02-09 11:55:49","2020-02-10 11:55:49"
531,133,3,"Sobre Americano 225x115 Motril (Nueva, esq.  Tejedjores).pdf","stationary/España/clinics/Motril (Nueva, esq.  Tejedjores)/Sobre Americano 225x115 Motril (Nueva, esq.  Tejedjores).pdf","/storage/Sobre Americano 225x115 Motril (Nueva, esq.  Tejedjores).jpg","2020-02-10 11:55:49","2020-02-11 11:55:49"
532,133,4,"Sobre Bolsa 324x229 Motril (Nueva, esq.  Tejedjores).pdf","stationary/España/clinics/Motril (Nueva, esq.  Tejedjores)/Sobre Bolsa 324x229 Motril (Nueva, esq.  Tejedjores).pdf","/storage/Sobre Bolsa 324x229 Motril (Nueva, esq.  Tejedjores).jpg","2020-02-11 11:55:49","2020-02-12 11:55:49"
533,134,1,"Hoja A4 Murcia (Gran Via Escultor Francisco Salzillo, 28).pdf","stationary/España/clinics/Murcia (Gran Via Escultor Francisco Salzillo, 28)/Hoja A4 Murcia (Gran Via Escultor Francisco Salzillo, 28).pdf","/storage/Hoja A4 Murcia (Gran Via Escultor Francisco Salzillo, 28).jpg","2020-02-12 11:55:49","2020-02-13 11:55:49"
534,134,2,"Recetario Murcia (Gran Via Escultor Francisco Salzillo, 28).pdf","stationary/España/clinics/Murcia (Gran Via Escultor Francisco Salzillo, 28)/Recetario Murcia (Gran Via Escultor Francisco Salzillo, 28).pdf","/storage/Recetario Murcia (Gran Via Escultor Francisco Salzillo, 28).jpg","2020-02-13 11:55:49","2020-02-14 11:55:49"
535,134,3,"Sobre Americano 225x115 Murcia (Gran Via Escultor Francisco Salzillo, 28).pdf","stationary/España/clinics/Murcia (Gran Via Escultor Francisco Salzillo, 28)/Sobre Americano 225x115 Murcia (Gran Via Escultor Francisco Salzillo, 28).pdf","/storage/Sobre Americano 225x115 Murcia (Gran Via Escultor Francisco Salzillo, 28).jpg","2020-02-14 11:55:49","2020-02-15 11:55:49"
536,134,4,"Sobre Bolsa 324x229 Murcia (Gran Via Escultor Francisco Salzillo, 28).pdf","stationary/España/clinics/Murcia (Gran Via Escultor Francisco Salzillo, 28)/Sobre Bolsa 324x229 Murcia (Gran Via Escultor Francisco Salzillo, 28).pdf","/storage/Sobre Bolsa 324x229 Murcia (Gran Via Escultor Francisco Salzillo, 28).jpg","2020-02-15 11:55:49","2020-02-16 11:55:49"
537,135,1,"Hoja A4 Orihuela (Caldjeron dje la Barca, 7).pdf","stationary/España/clinics/Orihuela (Caldjeron dje la Barca, 7)/Hoja A4 Orihuela (Caldjeron dje la Barca, 7).pdf","/storage/Hoja A4 Orihuela (Caldjeron dje la Barca, 7).jpg","2020-02-16 11:55:49","2020-02-17 11:55:49"
538,135,2,"Recetario Orihuela (Caldjeron dje la Barca, 7).pdf","stationary/España/clinics/Orihuela (Caldjeron dje la Barca, 7)/Recetario Orihuela (Caldjeron dje la Barca, 7).pdf","/storage/Recetario Orihuela (Caldjeron dje la Barca, 7).jpg","2020-02-17 11:55:49","2020-02-18 11:55:49"
539,135,3,"Sobre Americano 225x115 Orihuela (Caldjeron dje la Barca, 7).pdf","stationary/España/clinics/Orihuela (Caldjeron dje la Barca, 7)/Sobre Americano 225x115 Orihuela (Caldjeron dje la Barca, 7).pdf","/storage/Sobre Americano 225x115 Orihuela (Caldjeron dje la Barca, 7).jpg","2020-02-18 11:55:49","2020-02-19 11:55:49"
540,135,4,"Sobre Bolsa 324x229 Orihuela (Caldjeron dje la Barca, 7).pdf","stationary/España/clinics/Orihuela (Caldjeron dje la Barca, 7)/Sobre Bolsa 324x229 Orihuela (Caldjeron dje la Barca, 7).pdf","/storage/Sobre Bolsa 324x229 Orihuela (Caldjeron dje la Barca, 7).jpg","2020-02-19 11:55:49","2020-02-20 11:55:49"
541,136,1,"Hoja A4 Ourense (Rua djo paseo, 1).pdf","stationary/España/clinics/Ourense (Rua djo paseo, 1)/Hoja A4 Ourense (Rua djo paseo, 1).pdf","/storage/Hoja A4 Ourense (Rua djo paseo, 1).jpg","2020-02-20 11:55:49","2020-02-21 11:55:49"
542,136,2,"Recetario Ourense (Rua djo paseo, 1).pdf","stationary/España/clinics/Ourense (Rua djo paseo, 1)/Recetario Ourense (Rua djo paseo, 1).pdf","/storage/Recetario Ourense (Rua djo paseo, 1).jpg","2020-02-21 11:55:49","2020-02-22 11:55:49"
543,136,3,"Sobre Americano 225x115 Ourense (Rua djo paseo, 1).pdf","stationary/España/clinics/Ourense (Rua djo paseo, 1)/Sobre Americano 225x115 Ourense (Rua djo paseo, 1).pdf","/storage/Sobre Americano 225x115 Ourense (Rua djo paseo, 1).jpg","2020-02-22 11:55:49","2020-02-23 11:55:49"
544,136,4,"Sobre Bolsa 324x229 Ourense (Rua djo paseo, 1).pdf","stationary/España/clinics/Ourense (Rua djo paseo, 1)/Sobre Bolsa 324x229 Ourense (Rua djo paseo, 1).pdf","/storage/Sobre Bolsa 324x229 Ourense (Rua djo paseo, 1).jpg","2020-02-23 11:55:49","2020-02-24 11:55:49"
545,137,1,"Hoja A4 Oviedjo (Uria, 1).pdf","stationary/España/clinics/Oviedjo (Uria, 1)/Hoja A4 Oviedjo (Uria, 1).pdf","/storage/Hoja A4 Oviedjo (Uria, 1).jpg","2020-02-24 11:55:49","2020-02-25 11:55:49"
546,137,2,"Recetario Oviedjo (Uria, 1).pdf","stationary/España/clinics/Oviedjo (Uria, 1)/Recetario Oviedjo (Uria, 1).pdf","/storage/Recetario Oviedjo (Uria, 1).jpg","2020-02-25 11:55:49","2020-02-26 11:55:49"
547,137,3,"Sobre Americano 225x115 Oviedjo (Uria, 1).pdf","stationary/España/clinics/Oviedjo (Uria, 1)/Sobre Americano 225x115 Oviedjo (Uria, 1).pdf","/storage/Sobre Americano 225x115 Oviedjo (Uria, 1).jpg","2020-02-26 11:55:49","2020-02-27 11:55:49"
548,137,4,"Sobre Bolsa 324x229 Oviedjo (Uria, 1).pdf","stationary/España/clinics/Oviedjo (Uria, 1)/Sobre Bolsa 324x229 Oviedjo (Uria, 1).pdf","/storage/Sobre Bolsa 324x229 Oviedjo (Uria, 1).jpg","2020-02-27 11:55:49","2020-02-28 11:55:49"
549,138,1,"Hoja A4 Palencia (Bocaplaza, 3).pdf","stationary/España/clinics/Palencia (Bocaplaza, 3)/Hoja A4 Palencia (Bocaplaza, 3).pdf","/storage/Hoja A4 Palencia (Bocaplaza, 3).jpg","2020-02-28 11:55:49","2020-02-29 11:55:49"
550,138,2,"Recetario Palencia (Bocaplaza, 3).pdf","stationary/España/clinics/Palencia (Bocaplaza, 3)/Recetario Palencia (Bocaplaza, 3).pdf","/storage/Recetario Palencia (Bocaplaza, 3).jpg","2020-02-29 11:55:49","2020-03-01 11:55:49"
551,138,3,"Sobre Americano 225x115 Palencia (Bocaplaza, 3).pdf","stationary/España/clinics/Palencia (Bocaplaza, 3)/Sobre Americano 225x115 Palencia (Bocaplaza, 3).pdf","/storage/Sobre Americano 225x115 Palencia (Bocaplaza, 3).jpg","2020-03-01 11:55:49","2020-03-02 11:55:49"
