id,"created_at","updated_at"
2316,"2019-08-21 11:59:14","2019-08-21 11:59:14"
2317,"2019-08-21 12:00:43","2019-08-21 12:00:43"
2318,"2019-08-21 12:02:04","2019-08-21 12:02:04"
2319,"2019-08-21 12:03:25","2019-08-21 12:03:25"
2320,"2019-08-21 14:20:54","2019-08-21 14:20:54"
2321,"2019-08-21 14:22:31","2019-08-21 14:22:31"
2322,"2019-08-23 09:10:20","2019-08-23 09:10:20"
2323,"2019-08-23 09:24:02","2019-08-23 09:24:02"
2324,"2019-08-23 09:27:29","2019-08-23 09:27:29"
2325,"2019-08-23 09:33:09","2019-08-23 09:33:09"
2326,"2019-08-23 10:33:02","2019-08-23 10:33:02"
2327,"2019-08-23 10:34:09","2019-08-23 10:34:09"
2328,"2019-08-23 17:13:02","2019-08-23 17:13:02"
2329,"2019-08-23 17:14:18","2019-08-23 17:14:18"
2330,"2019-08-23 17:15:31","2019-08-23 17:15:31"
2331,"2019-08-23 17:16:28","2019-08-23 17:16:28"
2332,"2019-08-23 17:16:57","2019-08-23 17:16:57"
2333,"2019-08-23 17:17:15","2019-08-23 17:17:15"
2334,"2019-08-23 17:17:32","2019-08-23 17:17:32"
2335,"2019-08-23 17:17:47","2019-08-23 17:17:47"
2336,"2019-08-23 17:19:46","2019-08-23 17:19:46"
2337,"2019-08-23 17:21:26","2019-08-23 17:21:26"
2338,"2019-08-26 08:36:22","2019-08-26 08:36:22"
2339,"2019-08-26 08:38:52","2019-08-26 08:38:52"
2340,"2019-08-26 08:40:20","2019-08-26 08:40:20"
2341,"2019-08-26 08:41:44","2019-08-26 08:41:44"
2342,"2019-08-27 10:11:42","2019-08-27 10:11:42"
2343,"2019-08-27 10:14:13","2019-08-27 10:14:13"
2344,"2019-08-27 10:18:05","2019-08-27 10:18:05"
2345,"2019-08-27 10:20:19","2019-08-27 10:20:19"
2346,"2019-08-27 10:22:24","2019-08-27 10:22:24"
2347,"2019-08-27 10:23:22","2019-08-27 10:23:22"
2348,"2019-08-27 10:25:40","2019-08-27 10:25:40"
2349,"2019-08-27 10:27:04","2019-08-27 10:27:04"
2350,"2019-08-27 10:28:23","2019-08-27 10:28:23"
2351,"2019-08-27 10:51:33","2019-08-27 10:51:33"
2352,"2019-08-28 09:56:22","2019-08-28 09:56:22"
2353,"2019-08-28 09:57:02","2019-08-28 09:57:02"
2354,"2019-08-28 12:10:28","2019-08-28 12:10:28"
2355,"2019-08-28 13:43:16","2019-08-28 13:43:16"
2356,"2019-08-28 13:43:43","2019-08-28 13:43:43"
2357,"2019-08-28 13:44:35","2019-08-28 13:44:35"
2358,"2019-08-28 17:07:40","2019-08-28 17:07:40"
2359,"2019-08-28 17:09:28","2019-08-28 17:09:28"
2360,"2019-08-28 17:10:27","2019-08-28 17:10:27"
2361,"2019-08-29 09:21:12","2019-08-29 09:21:12"
2362,"2019-08-29 09:32:23","2019-08-29 09:32:23"
2363,"2019-08-29 09:35:43","2019-08-29 09:35:43"
2364,"2019-08-29 09:37:23","2019-08-29 09:37:23"
2365,"2019-08-29 13:54:46","2019-08-29 13:54:46"
2366,"2019-08-29 13:56:18","2019-08-29 13:56:18"
2367,"2019-08-29 13:57:36","2019-08-29 13:57:36"
2368,"2019-08-29 13:59:11","2019-08-29 13:59:11"
2369,"2019-08-29 14:00:19","2019-08-29 14:00:19"
2370,"2019-08-29 14:02:07","2019-08-29 14:02:07"
2371,"2019-08-29 14:03:08","2019-08-29 14:03:08"
2372,"2019-08-29 14:04:03","2019-08-29 14:04:03"
2373,"2019-08-29 14:06:17","2019-08-29 14:06:17"
2374,"2019-08-29 14:07:22","2019-08-29 14:07:22"
2375,"2019-08-29 14:08:40","2019-08-29 14:08:40"
2376,"2019-08-29 14:09:45","2019-08-29 14:09:45"
2377,"2019-08-29 14:10:31","2019-08-29 14:10:31"
2378,"2019-08-29 14:11:38","2019-08-29 14:11:38"
2379,"2019-08-29 14:13:52","2019-08-29 14:13:52"
2380,"2019-08-29 14:15:15","2019-08-29 14:15:15"
2381,"2019-08-29 14:16:36","2019-08-29 14:16:36"
2382,"2019-08-29 14:17:35","2019-08-29 14:17:35"
2383,"2019-08-29 14:19:16","2019-08-29 14:19:16"
2384,"2019-08-30 08:09:09","2019-08-30 08:09:09"
2385,"2019-08-30 08:10:25","2019-08-30 08:10:25"
2386,"2019-08-30 08:11:51","2019-08-30 08:11:51"
2387,"2019-08-30 08:12:58","2019-08-30 08:12:58"
2388,"2019-08-30 08:14:07","2019-08-30 08:14:07"
2389,"2019-08-30 08:14:56","2019-08-30 08:14:56"
2390,"2019-08-30 08:16:56","2019-08-30 08:16:56"
2391,"2019-08-30 08:19:29","2019-08-30 08:19:29"
2392,"2019-08-30 08:20:25","2019-08-30 08:20:25"
2393,"2019-08-30 08:21:10","2019-08-30 08:21:10"
2394,"2019-08-30 08:22:19","2019-08-30 08:22:19"
2395,"2019-08-30 08:23:48","2019-08-30 08:23:48"
2396,"2019-08-30 08:24:42","2019-08-30 08:24:42"
2397,"2019-08-30 08:25:21","2019-08-30 08:25:21"
2398,"2019-08-30 10:43:17","2019-08-30 10:43:17"
2399,"2019-08-30 11:26:17","2019-08-30 11:26:17"
2400,"2019-08-30 11:39:53","2019-08-30 11:39:53"
2401,"2019-09-02 09:14:38","2019-09-02 09:14:38"
2402,"2019-09-02 09:17:33","2019-09-02 09:17:33"
2403,"2019-09-02 09:18:25","2019-09-02 09:18:25"
2404,"2019-09-02 09:19:17","2019-09-02 09:19:17"
2405,"2019-09-02 09:20:44","2019-09-02 09:20:44"
2406,"2019-09-02 09:21:57","2019-09-02 09:21:57"
2407,"2019-09-02 09:23:55","2019-09-02 09:23:55"
2408,"2019-09-02 09:25:16","2019-09-02 09:25:16"
2409,"2019-09-02 13:50:15","2019-09-02 13:50:15"
2410,"2019-09-02 13:51:24","2019-09-02 13:51:24"
2411,"2019-09-02 13:54:13","2019-09-02 13:54:13"
2412,"2019-09-02 13:56:14","2019-09-02 13:56:14"
2413,"2019-09-02 13:57:25","2019-09-02 13:57:25"
2414,"2019-09-02 16:04:52","2019-09-02 16:04:52"
2415,"2019-09-02 16:05:54","2019-09-02 16:05:54"
2416,"2019-09-02 16:08:58","2019-09-02 16:08:58"
2417,"2019-09-02 16:12:30","2019-09-02 16:12:30"
2418,"2019-09-02 16:14:46","2019-09-02 16:14:46"
2419,"2019-09-03 09:46:53","2019-09-03 09:46:53"
2420,"2019-09-03 09:47:23","2019-09-03 09:47:23"
2421,"2019-09-03 10:10:18","2019-09-03 10:10:18"
2422,"2019-09-03 10:11:43","2019-09-03 10:11:43"
2423,"2019-09-03 10:12:37","2019-09-03 10:12:37"
2424,"2019-09-03 10:13:24","2019-09-03 10:13:24"
2425,"2019-09-03 10:50:07","2019-09-03 10:50:07"
2426,"2019-09-03 10:51:26","2019-09-03 10:51:26"
2427,"2019-09-03 11:13:52","2019-09-03 11:13:52"
2428,"2019-09-03 11:17:48","2019-09-03 11:17:48"
2429,"2019-09-03 11:20:18","2019-09-03 11:20:18"
2430,"2019-09-03 11:52:41","2019-09-03 11:52:41"
2431,"2019-09-03 14:15:33","2019-09-03 14:15:33"
2432,"2019-09-04 09:42:07","2019-09-04 09:42:07"
2433,"2019-09-04 09:44:58","2019-09-04 09:44:58"
2434,"2019-09-04 09:47:15","2019-09-04 09:47:15"
2435,"2019-09-04 09:48:11","2019-09-04 09:48:11"
2436,"2019-09-04 09:48:59","2019-09-04 09:48:59"
2437,"2019-09-04 09:50:34","2019-09-04 09:50:34"
2438,"2019-09-04 09:51:17","2019-09-04 09:51:17"
2439,"2019-09-04 09:53:10","2019-09-04 09:53:10"
2440,"2019-09-04 09:54:38","2019-09-04 09:54:38"
2441,"2019-09-04 09:55:53","2019-09-04 09:55:53"
2442,"2019-09-04 09:57:30","2019-09-04 09:57:30"
2443,"2019-09-04 09:59:33","2019-09-04 09:59:33"
2444,"2019-09-04 10:00:52","2019-09-04 10:00:52"
2445,"2019-09-04 10:02:50","2019-09-04 10:02:50"
2446,"2019-09-04 10:04:19","2019-09-04 10:04:19"
2447,"2019-09-04 11:56:57","2019-09-04 11:56:57"
2448,"2019-09-04 15:31:01","2019-09-04 15:31:01"
2449,"2019-09-04 15:35:41","2019-09-04 15:35:41"
2450,"2019-09-05 11:25:31","2019-09-05 11:25:31"
2451,"2019-09-05 11:29:45","2019-09-05 11:29:45"
2452,"2019-09-05 11:31:32","2019-09-05 11:31:32"
2453,"2019-09-05 11:38:11","2019-09-05 11:38:11"
2454,"2019-09-05 11:39:41","2019-09-05 11:39:41"
2455,"2019-09-05 11:41:09","2019-09-05 11:41:09"
2456,"2019-09-05 11:42:52","2019-09-05 11:42:52"
2457,"2019-09-05 11:43:54","2019-09-05 11:43:54"
2458,"2019-09-05 11:44:40","2019-09-05 11:44:40"
2459,"2019-09-05 13:52:30","2019-09-05 13:52:30"
2460,"2019-09-06 09:29:16","2019-09-06 09:29:16"
2461,"2019-09-06 09:33:16","2019-09-06 09:33:16"
2462,"2019-09-06 14:04:31","2019-09-06 14:04:31"
2463,"2019-09-06 14:05:52","2019-09-06 14:05:52"
2464,"2019-09-06 14:07:17","2019-09-06 14:07:17"
2465,"2019-09-06 14:10:41","2019-09-06 14:10:41"
2466,"2019-09-06 14:12:37","2019-09-06 14:12:37"
2467,"2019-09-06 14:13:39","2019-09-06 14:13:39"
2468,"2019-09-06 14:17:06","2019-09-06 14:17:06"
2469,"2019-09-06 14:22:33","2019-09-06 14:22:33"
2470,"2019-09-09 09:22:07","2019-09-09 09:22:07"
2471,"2019-09-09 09:24:26","2019-09-09 09:24:26"
2472,"2019-09-09 09:26:45","2019-09-09 09:26:45"
2473,"2019-09-09 09:27:54","2019-09-09 09:27:54"
2474,"2019-09-09 09:30:15","2019-09-09 09:30:15"
2475,"2019-09-09 09:39:46","2019-09-09 09:39:46"
2476,"2019-09-09 09:49:44","2019-09-09 09:49:44"
2477,"2019-09-09 10:40:54","2019-09-09 10:40:54"
2478,"2019-09-09 10:41:41","2019-09-09 10:41:41"
2479,"2019-09-09 10:47:01","2019-09-09 10:47:01"
2480,"2019-09-09 10:48:08","2019-09-09 10:48:08"
2481,"2019-09-09 10:48:42","2019-09-09 10:48:42"
2482,"2019-09-09 10:49:48","2019-09-09 10:49:48"
2483,"2019-09-09 10:53:54","2019-09-09 10:53:54"
2484,"2019-09-09 13:26:13","2019-09-09 13:26:13"
2485,"2019-09-09 15:48:56","2019-09-09 15:48:56"
2486,"2019-09-09 15:50:38","2019-09-09 15:50:38"
2487,"2019-09-09 15:51:37","2019-09-09 15:51:37"
2488,"2019-09-09 15:53:29","2019-09-09 15:53:29"
2489,"2019-09-09 15:54:14","2019-09-09 15:54:14"
2490,"2019-09-10 10:50:02","2019-09-10 10:50:02"
2491,"2019-09-10 11:46:47","2019-09-10 11:46:47"
2492,"2019-09-10 11:55:04","2019-09-10 11:55:04"
2493,"2019-09-10 12:24:16","2019-09-10 12:24:16"
2494,"2019-09-10 12:53:31","2019-09-10 12:53:31"
2495,"2019-09-10 13:22:00","2019-09-10 13:22:00"
2496,"2019-09-11 09:03:47","2019-09-11 09:03:47"
2497,"2019-09-11 09:04:35","2019-09-11 09:04:35"
2498,"2019-09-11 11:46:27","2019-09-11 11:46:27"
2499,"2019-09-11 11:48:56","2019-09-11 11:48:56"
2500,"2019-09-11 11:49:44","2019-09-11 11:49:44"
2501,"2019-09-11 12:38:35","2019-09-11 12:38:35"
2502,"2019-09-11 12:39:30","2019-09-11 12:39:30"
2503,"2019-09-12 08:55:32","2019-09-12 08:55:32"
2504,"2019-09-12 09:50:31","2019-09-12 09:50:31"
2505,"2019-09-12 09:50:57","2019-09-12 09:50:57"
2506,"2019-09-12 09:52:17","2019-09-12 09:52:17"
2507,"2019-09-12 10:07:56","2019-09-12 10:07:56"
2508,"2019-09-12 10:09:07","2019-09-12 10:09:07"
2509,"2019-09-12 10:09:36","2019-09-12 10:09:36"
2510,"2019-09-12 10:11:13","2019-09-12 10:11:13"
2511,"2019-09-12 10:13:45","2019-09-12 10:13:45"
2512,"2019-09-12 10:15:37","2019-09-12 10:15:37"
2513,"2019-09-12 15:03:02","2019-09-12 15:03:02"
2514,"2019-09-12 15:03:48","2019-09-12 15:03:48"
2515,"2019-09-12 15:05:45","2019-09-12 15:05:45"
2516,"2019-09-12 15:12:52","2019-09-12 15:12:52"
2517,"2019-09-13 09:17:27","2019-09-13 09:17:27"
2518,"2019-09-13 10:15:39","2019-09-13 10:15:39"
2519,"2019-09-13 10:18:35","2019-09-13 10:18:35"
2520,"2019-09-13 10:20:42","2019-09-13 10:20:42"
2521,"2019-09-13 10:21:10","2019-09-13 10:21:10"
2522,"2019-09-13 10:22:00","2019-09-13 10:22:00"
2523,"2019-09-13 10:22:26","2019-09-13 10:22:26"
2524,"2019-09-13 13:51:19","2019-09-13 13:51:19"
2525,"2019-09-13 13:52:18","2019-09-13 13:52:18"
2526,"2019-09-13 13:54:12","2019-09-13 13:54:12"
2527,"2019-09-13 13:57:25","2019-09-13 13:57:25"
2528,"2019-09-13 13:58:17","2019-09-13 13:58:17"
2529,"2019-09-13 13:59:22","2019-09-13 13:59:22"
2530,"2019-09-13 13:59:50","2019-09-13 13:59:50"
2531,"2019-09-16 11:57:53","2019-09-16 11:57:53"
2532,"2019-09-16 11:58:46","2019-09-16 11:58:46"
2533,"2019-09-16 12:04:08","2019-09-16 12:04:08"
2534,"2019-09-16 12:05:49","2019-09-16 12:05:49"
2535,"2019-09-16 12:07:07","2019-09-16 12:07:07"
2536,"2019-09-16 12:08:08","2019-09-16 12:08:08"
2537,"2019-09-16 12:23:32","2019-09-16 12:23:32"
2538,"2019-09-16 12:25:57","2019-09-16 12:25:57"
2539,"2019-09-16 12:26:27","2019-09-16 12:26:27"
2540,"2019-09-16 12:27:03","2019-09-16 12:27:03"
2541,"2019-09-16 12:27:15","2019-09-16 12:27:15"
2542,"2019-09-16 14:10:51","2019-09-16 14:10:51"
2543,"2019-09-17 09:23:00","2019-09-17 09:23:00"
2544,"2019-09-17 09:23:48","2019-09-17 09:23:48"
2545,"2019-09-17 09:24:27","2019-09-17 09:24:27"
2546,"2019-09-17 09:25:59","2019-09-17 09:25:59"
2547,"2019-09-17 09:29:46","2019-09-17 09:29:46"
2548,"2019-09-17 09:31:00","2019-09-17 09:31:00"
2549,"2019-09-17 14:54:02","2019-09-17 14:54:02"
2550,"2019-09-17 16:15:07","2019-09-17 16:15:07"
2551,"2019-09-17 16:18:43","2019-09-17 16:18:43"
2552,"2019-09-18 10:19:06","2019-09-18 10:19:06"
2553,"2019-09-18 10:21:59","2019-09-18 10:21:59"
2554,"2019-09-18 10:25:16","2019-09-18 10:25:16"
2555,"2019-09-18 10:26:25","2019-09-18 10:26:25"
2556,"2019-09-18 10:26:41","2019-09-18 10:26:41"
2557,"2019-09-18 10:28:21","2019-09-18 10:28:21"
2558,"2019-09-19 10:41:58","2019-09-19 10:41:58"
2559,"2019-09-19 10:42:38","2019-09-19 10:42:38"
2560,"2019-09-19 10:43:03","2019-09-19 10:43:03"
2561,"2019-09-19 10:44:14","2019-09-19 10:44:14"
2562,"2019-09-19 10:45:59","2019-09-19 10:45:59"
2563,"2019-09-19 10:51:06","2019-09-19 10:51:06"
2564,"2019-09-19 10:51:32","2019-09-19 10:51:32"
2565,"2019-09-20 09:00:35","2019-09-20 09:00:35"
2566,"2019-09-20 09:02:06","2019-09-20 09:02:06"
2567,"2019-09-20 09:03:04","2019-09-20 09:03:04"
2568,"2019-09-20 09:03:33","2019-09-20 09:03:33"
2569,"2019-09-20 09:03:51","2019-09-20 09:03:51"
2570,"2019-09-20 09:04:19","2019-09-20 09:04:19"
2571,"2019-09-20 09:04:40","2019-09-20 09:04:40"
2572,"2019-09-20 09:07:11","2019-09-20 09:07:11"
2573,"2019-09-20 09:07:42","2019-09-20 09:07:42"
2574,"2019-09-20 09:08:23","2019-09-20 09:08:23"
2575,"2019-09-20 12:17:17","2019-09-20 12:17:17"
2576,"2019-09-20 14:04:06","2019-09-20 14:04:06"
2577,"2019-09-20 14:04:35","2019-09-20 14:04:35"
2578,"2019-09-20 14:06:51","2019-09-20 14:06:51"
2579,"2019-09-20 14:20:17","2019-09-20 14:20:17"
2580,"2019-09-20 14:21:12","2019-09-20 14:21:12"
2581,"2019-09-20 14:21:51","2019-09-20 14:21:51"
2582,"2019-09-23 09:25:20","2019-09-23 09:25:20"
2583,"2019-09-23 09:31:35","2019-09-23 09:31:35"
2584,"2019-09-23 10:52:51","2019-09-23 10:52:51"
2585,"2019-09-23 11:19:31","2019-09-23 11:19:31"
2586,"2019-09-23 11:20:27","2019-09-23 11:20:27"
2587,"2019-09-23 11:20:57","2019-09-23 11:20:57"
2588,"2019-09-24 09:21:04","2019-09-24 09:21:04"
2589,"2019-09-24 09:22:11","2019-09-24 09:22:11"
2590,"2019-09-24 09:22:56","2019-09-24 09:22:56"
2591,"2019-09-24 09:23:20","2019-09-24 09:23:20"
2592,"2019-09-24 09:23:47","2019-09-24 09:23:47"
2593,"2019-09-24 09:24:10","2019-09-24 09:24:10"
2594,"2019-09-24 09:24:42","2019-09-24 09:24:42"
2595,"2019-09-24 09:25:18","2019-09-24 09:25:18"
2596,"2019-09-24 10:43:41","2019-09-24 10:43:41"
2597,"2019-09-24 10:46:16","2019-09-24 10:46:16"
2598,"2019-09-24 18:05:48","2019-09-24 18:05:48"
2599,"2019-09-24 18:07:04","2019-09-24 18:07:04"
2600,"2019-09-24 18:07:49","2019-09-24 18:07:49"
2601,"2019-09-24 18:09:20","2019-09-24 18:09:20"
2602,"2019-09-25 09:24:32","2019-09-25 09:24:32"
2603,"2019-09-25 09:26:22","2019-09-25 09:26:22"
2604,"2019-09-25 09:36:07","2019-09-25 09:36:07"
2605,"2019-09-25 09:36:35","2019-09-25 09:36:35"
2606,"2019-09-25 09:36:59","2019-09-25 09:36:59"
2607,"2019-09-25 14:00:38","2019-09-25 14:00:38"
2608,"2019-09-25 14:00:56","2019-09-25 14:00:56"
2609,"2019-09-25 14:01:45","2019-09-25 14:01:45"
2610,"2019-09-25 14:02:03","2019-09-25 14:02:03"
2611,"2019-09-26 09:21:10","2019-09-26 09:21:10"
2612,"2019-09-26 09:21:56","2019-09-26 09:21:56"
2613,"2019-09-26 09:23:42","2019-09-26 09:23:42"
2614,"2019-09-26 09:24:25","2019-09-26 09:24:25"
2615,"2019-09-26 09:24:56","2019-09-26 09:24:56"
2616,"2019-09-26 09:27:48","2019-09-26 09:27:48"
2617,"2019-09-26 09:30:12","2019-09-26 09:30:12"
2618,"2019-09-26 09:30:45","2019-09-26 09:30:45"
2619,"2019-09-26 09:31:14","2019-09-26 09:31:14"
2620,"2019-09-26 09:32:28","2019-09-26 09:32:28"
2621,"2019-09-26 16:32:51","2019-09-26 16:32:51"
2622,"2019-09-26 16:33:23","2019-09-26 16:33:23"
2623,"2019-09-27 08:57:12","2019-09-27 08:57:12"
2624,"2019-09-27 08:58:05","2019-09-27 08:58:05"
2625,"2019-09-27 08:59:44","2019-09-27 08:59:44"
2626,"2019-09-27 09:20:48","2019-09-27 09:20:48"
2627,"2019-09-27 10:32:05","2019-09-27 10:32:05"
2628,"2019-09-27 10:33:50","2019-09-27 10:33:50"
2629,"2019-09-27 11:43:22","2019-09-27 11:43:22"
2630,"2019-09-27 13:39:49","2019-09-27 13:39:49"
2631,"2019-09-27 13:42:14","2019-09-27 13:42:14"
2632,"2019-09-27 13:51:13","2019-09-27 13:51:13"
2633,"2019-09-27 14:04:24","2019-09-27 14:04:24"
2634,"2019-09-27 14:07:46","2019-09-27 14:07:46"
2635,"2019-09-27 14:08:52","2019-09-27 14:08:52"
2636,"2019-09-27 14:09:42","2019-09-27 14:09:42"
2637,"2019-09-27 14:10:50","2019-09-27 14:10:50"
2638,"2019-09-27 14:11:49","2019-09-27 14:11:49"
2639,"2019-09-27 14:12:55","2019-09-27 14:12:55"
2640,"2019-09-27 14:13:15","2019-09-27 14:13:15"
2641,"2019-09-27 14:14:10","2019-09-27 14:14:10"
2642,"2019-09-27 14:14:57","2019-09-27 14:14:57"
2643,"2019-09-27 14:15:28","2019-09-27 14:15:28"
2644,"2019-09-27 14:16:17","2019-09-27 14:16:17"
2645,"2019-09-27 14:16:27","2019-09-27 14:16:27"
2646,"2019-09-30 10:52:56","2019-09-30 10:52:56"
2647,"2019-09-30 10:53:33","2019-09-30 10:53:33"
2648,"2019-09-30 10:56:45","2019-09-30 10:56:45"
2649,"2019-09-30 10:57:29","2019-09-30 10:57:29"
2650,"2019-09-30 10:59:07","2019-09-30 10:59:07"
2651,"2019-09-30 11:00:58","2019-09-30 11:00:58"
2652,"2019-09-30 11:03:44","2019-09-30 11:03:44"
2653,"2019-09-30 11:05:03","2019-09-30 11:05:03"
2654,"2019-09-30 11:06:25","2019-09-30 11:06:25"
2655,"2019-09-30 11:09:20","2019-09-30 11:09:20"
2656,"2019-09-30 11:10:30","2019-09-30 11:10:30"
2657,"2019-09-30 11:11:12","2019-09-30 11:11:12"
2658,"2019-09-30 11:12:07","2019-09-30 11:12:07"
2659,"2019-09-30 11:12:52","2019-09-30 11:12:52"
2660,"2019-09-30 11:13:42","2019-09-30 11:13:42"
2661,"2019-09-30 11:20:43","2019-09-30 11:20:43"
2662,"2019-09-30 11:21:10","2019-09-30 11:21:10"
2663,"2019-09-30 11:21:28","2019-09-30 11:21:28"
2664,"2019-09-30 11:21:53","2019-09-30 11:21:53"
2665,"2019-09-30 11:26:19","2019-09-30 11:26:19"
2666,"2019-09-30 11:27:13","2019-09-30 11:27:13"
2667,"2019-09-30 11:27:52","2019-09-30 11:27:52"
2668,"2019-09-30 11:28:14","2019-09-30 11:28:14"
2669,"2019-09-30 11:28:27","2019-09-30 11:28:27"
2670,"2019-09-30 11:29:11","2019-09-30 11:29:11"
2671,"2019-09-30 11:31:23","2019-09-30 11:31:23"
2672,"2019-09-30 11:32:40","2019-09-30 11:32:40"
2673,"2019-09-30 11:40:16","2019-09-30 11:40:16"
2674,"2019-09-30 11:52:42","2019-09-30 11:52:42"
2675,"2019-09-30 11:55:17","2019-09-30 11:55:17"
2676,"2019-09-30 11:56:03","2019-09-30 11:56:03"
2677,"2019-09-30 11:56:24","2019-09-30 11:56:24"
2678,"2019-09-30 11:57:40","2019-09-30 11:57:40"
2679,"2019-09-30 12:00:01","2019-09-30 12:00:01"
2680,"2019-09-30 12:03:04","2019-09-30 12:03:04"
2681,"2019-09-30 12:03:43","2019-09-30 12:03:43"
2682,"2019-09-30 12:04:44","2019-09-30 12:04:44"
2683,"2019-09-30 12:06:34","2019-09-30 12:06:34"
2684,"2019-09-30 12:07:03","2019-09-30 12:07:03"
2685,"2019-09-30 12:08:34","2019-09-30 12:08:34"
2686,"2019-09-30 12:14:28","2019-09-30 12:14:28"
2687,"2019-10-01 09:49:32","2019-10-01 09:49:32"
2688,"2019-10-01 09:50:25","2019-10-01 09:50:25"
2689,"2019-10-01 09:50:58","2019-10-01 09:50:58"
2690,"2019-10-01 09:51:42","2019-10-01 09:51:42"
2691,"2019-10-01 09:52:06","2019-10-01 09:52:06"
2692,"2019-10-01 09:52:25","2019-10-01 09:52:25"
2693,"2019-10-01 09:53:19","2019-10-01 09:53:19"
2694,"2019-10-01 09:53:40","2019-10-01 09:53:40"
2695,"2019-10-01 11:48:17","2019-10-01 11:48:17"
2696,"2019-10-01 11:49:11","2019-10-01 11:49:11"
2697,"2019-10-01 11:49:36","2019-10-01 11:49:36"
2698,"2019-10-01 12:25:19","2019-10-01 12:25:19"
2699,"2019-10-01 12:25:42","2019-10-01 12:25:42"
2700,"2019-10-01 15:49:42","2019-10-01 15:49:42"
2701,"2019-10-01 15:51:46","2019-10-01 15:51:46"
2702,"2019-10-01 15:52:13","2019-10-01 15:52:13"
2703,"2019-10-01 15:53:05","2019-10-01 15:53:05"
2704,"2019-10-01 16:50:02","2019-10-01 16:50:02"
2705,"2019-10-01 16:55:25","2019-10-01 16:55:25"
2706,"2019-10-02 09:08:07","2019-10-02 09:08:07"
2707,"2019-10-02 09:08:34","2019-10-02 09:08:34"
2708,"2019-10-02 09:10:18","2019-10-02 09:10:18"
2709,"2019-10-02 09:11:08","2019-10-02 09:11:08"
2710,"2019-10-02 10:54:48","2019-10-02 10:54:48"
2711,"2019-10-02 10:55:10","2019-10-02 10:55:10"
2712,"2019-10-02 10:55:53","2019-10-02 10:55:53"
2713,"2019-10-02 10:56:37","2019-10-02 10:56:37"
2714,"2019-10-02 15:03:50","2019-10-02 15:03:50"
2715,"2019-10-02 15:04:08","2019-10-02 15:04:08"
2716,"2019-10-02 15:04:26","2019-10-02 15:04:26"
2717,"2019-10-02 15:05:06","2019-10-02 15:05:06"
2718,"2019-10-02 15:06:08","2019-10-02 15:06:08"
2719,"2019-10-02 15:06:55","2019-10-02 15:06:55"
2720,"2019-10-02 15:07:45","2019-10-02 15:07:45"
2721,"2019-10-02 15:08:56","2019-10-02 15:08:56"
2722,"2019-10-03 09:21:49","2019-10-03 09:21:49"
2723,"2019-10-03 09:22:05","2019-10-03 09:22:05"
2724,"2019-10-03 09:24:53","2019-10-03 09:24:53"
2725,"2019-10-03 09:26:35","2019-10-03 09:26:35"
2726,"2019-10-03 09:27:34","2019-10-03 09:27:34"
2727,"2019-10-03 09:28:49","2019-10-03 09:28:49"
2728,"2019-10-03 13:37:55","2019-10-03 13:37:55"
2729,"2019-10-03 14:04:27","2019-10-03 14:04:27"
2730,"2019-10-03 16:00:51","2019-10-03 16:00:51"
2731,"2019-10-03 16:09:27","2019-10-03 16:09:27"
2732,"2019-10-03 17:56:37","2019-10-03 17:56:37"
2733,"2019-10-03 17:58:25","2019-10-03 17:58:25"
2734,"2019-10-08 09:16:20","2019-10-08 09:16:20"
2735,"2019-10-08 09:16:57","2019-10-08 09:16:57"
2736,"2019-10-08 09:19:42","2019-10-08 09:19:42"
2737,"2019-10-08 09:20:22","2019-10-08 09:20:22"
2738,"2019-10-08 09:20:56","2019-10-08 09:20:56"
2739,"2019-10-08 09:22:22","2019-10-08 09:22:22"
2740,"2019-10-08 09:23:11","2019-10-08 09:23:11"
2741,"2019-10-08 09:30:39","2019-10-08 09:30:39"
2742,"2019-10-08 09:31:38","2019-10-08 09:31:38"
2743,"2019-10-08 09:32:04","2019-10-08 09:32:04"
2744,"2019-10-08 09:39:41","2019-10-08 09:39:41"
2745,"2019-10-08 09:58:17","2019-10-08 09:58:17"
2746,"2019-10-08 10:07:35","2019-10-08 10:07:35"
2747,"2019-10-08 10:09:18","2019-10-08 10:09:18"
2748,"2019-10-08 10:09:58","2019-10-08 10:09:58"
2749,"2019-10-08 10:10:40","2019-10-08 10:10:40"
2750,"2019-10-08 10:18:16","2019-10-08 10:18:16"
2751,"2019-10-08 10:18:51","2019-10-08 10:18:51"
2752,"2019-10-08 13:41:22","2019-10-08 13:41:22"
2753,"2019-10-08 13:43:08","2019-10-08 13:43:08"
2754,"2019-10-08 13:43:37","2019-10-08 13:43:37"
2755,"2019-10-08 13:44:22","2019-10-08 13:44:22"
2756,"2019-10-08 13:44:49","2019-10-08 13:44:49"
2757,"2019-10-08 13:45:49","2019-10-08 13:45:49"
2758,"2019-10-08 13:46:28","2019-10-08 13:46:28"
2759,"2019-10-08 13:46:55","2019-10-08 13:46:55"
2760,"2019-10-08 13:47:28","2019-10-08 13:47:28"
2761,"2019-10-08 13:47:56","2019-10-08 13:47:56"
2762,"2019-10-08 16:56:04","2019-10-08 16:56:04"
2763,"2019-10-09 09:58:15","2019-10-09 09:58:15"
2764,"2019-10-09 09:59:05","2019-10-09 09:59:05"
2765,"2019-10-09 11:11:17","2019-10-09 11:11:17"
2766,"2019-10-09 11:40:56","2019-10-09 11:40:56"
